CODEX_BUILDBARRELCHAIR_DESC	Sedie a botte del Villaggio di Earlwood.
CODEX_RECIPEEXPLOSIVEFLASK4_DESC	Una fiala instabile progettata per esplodere al contatto, bruciando i nemici nel raggio dell'esplosione.<x1/><x2/><x3/><x4/>Lancia per creare una pozza ardente.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEEXPLOSIVEFLASK5_DESC	Una fiala instabile progettata per esplodere al contatto, bruciando i nemici nel raggio dell'esplosione.<x1/><x2/><x3/><x4/>Lancia per creare una pozza ardente.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEEXPLOSIVEFLASK_DESC	Una fiala instabile progettata per esplodere al contatto, bruciando i nemici nel raggio dell'esplosione.<x1/><x2/><x3/><x4/>Lancia per creare una pozza ardente.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEFLAMINGOIL1_DESC	Usa per rivestire l'arma, convertendo parte del suo danno in Danno da fuoco.<x1/><x2/><x3/><x4/>I tuoi attacchi infliggono il 50% del loro danno come Danno da fuoco per 12 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEFLAMINGOIL2_DESC	Usa per rivestire l'arma, convertendo parte del suo danno in Danno da fuoco.<x1/><x2/><x3/><x4/>I tuoi attacchi infliggono il 50% del loro danno come Danno da fuoco per 12 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEFLAMINGOIL3_DESC	Usa per rivestire l'arma, convertendo parte del suo danno in Danno da fuoco.<x1/><x2/><x3/><x4/>I tuoi attacchi infliggono il 50% del loro danno come Danno da fuoco per 12 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEFLAMINGOIL4_DESC	Usa per rivestire l'arma, convertendo parte del suo danno in Danno da fuoco.<x1/><x2/><x3/><x4/>I tuoi attacchi infliggono il 50% del loro danno come Danno da fuoco per 12 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEFLAMINGOIL5_DESC	Usa per rivestire l'arma, convertendo parte del suo danno in Danno da fuoco.<x1/><x2/><x3/><x4/>I tuoi attacchi infliggono il 50% del loro danno come Danno da fuoco per 12 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEFLAMINGOIL_DESC	Usa per rivestire l'arma, convertendo parte del suo danno in Danno da fuoco.<x1/><x2/><x3/><x4/>I tuoi attacchi infliggono il 50% del loro danno come Danno da fuoco per 12 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEFLAXGLOVES_DESC	Guanti leggeri tessuti con lino della foresta. Offrono una protezione modesta e presa durante la raccolta.
CODEX_RECIPEFLAXROPE_DESC	Una semplice corda di lino
CODEX_RECIPEFRIEDCHICKENEGG_DESC	Un delizioso Uovo Fritto. Semplice e rapido da preparare, è ricco dell'energia essenziale per mantenere la concentrazione in viaggio.<x1/><x2/><x3/><x4/><x5/>Ripristina la barra della Fame. Conferisce 5% Vigore massimo e Concentrazione massima per 30 minuti.
CODEX_RECIPEFROSTBOUNDPOTION1_DESC	Una pozione a base di infuso di Thaumablossom che protegge dal Ghiaccio.<x1/><x2/><x3/><x4/>Usa per ottenere 5 accumuli di Vincolo gelido.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEFROSTBOUNDPOTION2_DESC	Una pozione a base di infuso di Thaumablossom che protegge dal Ghiaccio.<x1/><x2/><x3/><x4/>Usa per ottenere 5 accumuli di Vincolo gelido.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEFROSTBOUNDPOTION3_DESC	Una pozione a base di infuso di Thaumablossom che protegge dal Ghiaccio.<x1/><x2/><x3/><x4/>Usa per ottenere 5 accumuli di Vincolo gelido.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEFROSTBOUNDPOTION4_DESC	Una pozione a base di infuso di Thaumablossom che protegge dal Ghiaccio.<x1/><x2/><x3/><x4/>Usa per ottenere 5 accumuli di Vincolo gelido.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEFROSTBOUNDPOTION5_DESC	Una pozione a base di infuso di Thaumablossom che protegge dal Ghiaccio.<x1/><x2/><x3/><x4/>Usa per ottenere 5 accumuli di Vincolo gelido.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEFROSTBOUNDPOTION_DESC	Una pozione a base di infuso di Thaumablossom che protegge dal Ghiaccio.<x1/><x2/><x3/><x4/>Usa per ottenere 5 accumuli di Vincolo gelido.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEFROSTEDOIL1_DESC	Usa per rivestire l'arma, convertendo parte del suo danno in Danno da ghiaccio.<x1/><x2/><x3/><x4/>I tuoi attacchi infliggono il 50% del loro danno come Danno da ghiaccio per 12 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEFROSTEDOIL2_DESC	Usa per rivestire l'arma, convertendo parte del suo danno in Danno da ghiaccio.<x1/><x2/><x3/><x4/>I tuoi attacchi infliggono il 50% del loro danno come Danno da ghiaccio per 12 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEFROSTEDOIL3_DESC	Usa per rivestire l'arma, convertendo parte del suo danno in Danno da ghiaccio.<x1/><x2/><x3/><x4/>I tuoi attacchi infliggono il 50% del loro danno come Danno da ghiaccio per 12 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEFROSTEDOIL4_DESC	Usa per rivestire l'arma, convertendo parte del suo danno in Danno da ghiaccio.<x1/><x2/><x3/><x4/>I tuoi attacchi infliggono il 50% del loro danno come Danno da ghiaccio per 12 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEFROSTEDOIL5_DESC	Usa per rivestire l'arma, convertendo parte del suo danno in Danno da ghiaccio.<x1/><x2/><x3/><x4/>I tuoi attacchi infliggono il 50% del loro danno come Danno da ghiaccio per 12 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEFROSTEDOIL_DESC	Usa per rivestire l'arma, convertendo parte del suo danno in Danno da ghiaccio.<x1/><x2/><x3/><x4/>I tuoi attacchi infliggono il 50% del loro danno come Danno da ghiaccio per 12 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEHEARTOAKPLANKS_DESC	Tavole robuste ricavate dal legno di Quercia del Cuore. Essenziali per costruire.
CODEX_RECIPEHUNTERSSTEW_DESC	Uno stufato caldo e nutriente, cotto lentamente con cura. Spesso condiviso ai focolari del villaggio dopo lunghe giornate di lavoro.<x1/><x2/><x3/><x4/><x5/>Ripristina le barre di Fame e Sete e aumenta Salute massima e Vigore massimo del 10% per 30 minuti. Può essere attivo un solo bonus da cibo alla volta.
CODEX_RECIPEINNOCULATIONPOTION1_DESC	Una pozione a base di infuso di veleno che protegge dagli effetti velenosi e dal Decadimento.<x1/><x2/><x3/><x4/>Usa per ottenere 5 accumuli di Inoculazione.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEINNOCULATIONPOTION2_DESC	Una pozione a base di infuso di veleno che protegge dagli effetti velenosi e dal Decadimento.<x1/><x2/><x3/><x4/>Usa per ottenere 5 accumuli di Inoculazione.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEINNOCULATIONPOTION3_DESC	Una pozione a base di infuso di veleno che protegge dagli effetti velenosi e dal Decadimento.<x1/><x2/><x3/><x4/>Usa per ottenere 5 accumuli di Inoculazione.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEINNOCULATIONPOTION4_DESC	Una pozione a base di infuso di veleno che protegge dagli effetti velenosi e dal Decadimento.<x1/><x2/><x3/><x4/>Usa per ottenere 5 accumuli di Inoculazione.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEINNOCULATIONPOTION5_DESC	Una pozione a base di infuso di veleno che protegge dagli effetti velenosi e dal Decadimento.<x1/><x2/><x3/><x4/>Usa per ottenere 5 accumuli di Inoculazione.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEINNOCULATIONPOTION_DESC	Una pozione a base di infuso di veleno che protegge dagli effetti velenosi e dal Decadimento.<x1/><x2/><x3/><x4/>Usa per ottenere 5 accumuli di Inoculazione.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEKINDLINGPOTION1_DESC	Una pozione a base di infuso di Emberbloom che protegge dal Fuoco.<x1/><x2/><x3/><x4/>Usa per ottenere 5 accumuli di Innesco.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEKINDLINGPOTION2_DESC	Una pozione a base di infuso di Emberbloom che protegge dal Fuoco.<x1/><x2/><x3/><x4/>Usa per ottenere 5 accumuli di Innesco.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEKINDLINGPOTION3_DESC	Una pozione a base di infuso di Emberbloom che protegge dal Fuoco.<x1/><x2/><x3/><x4/>Usa per ottenere 5 accumuli di Innesco.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEKINDLINGPOTION4_DESC	Una pozione a base di infuso di Emberbloom che protegge dal Fuoco.<x1/><x2/><x3/><x4/>Usa per ottenere 5 accumuli di Innesco.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEKINDLINGPOTION5_DESC	Una pozione a base di infuso di Emberbloom che protegge dal Fuoco.<x1/><x2/><x3/><x4/>Usa per ottenere 5 accumuli di Innesco.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPEKINDLINGPOTION_DESC	Una pozione a base di infuso di Emberbloom che protegge dal Fuoco.<x1/><x2/><x3/><x4/>Usa per ottenere 5 accumuli di Innesco.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERCONCENTRATIONPOTION1_DESC	Una pozione di lucidità distillata da fiori rari ed essenza arcana.<x1/><x2/><x3/><x4/>Ripristina 450 Concentrazione in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERCONCENTRATIONPOTION2_DESC	Una pozione di lucidità distillata da fiori rari ed essenza arcana.<x1/><x2/><x3/><x4/>Ripristina 450 Concentrazione in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERCONCENTRATIONPOTION3_DESC	Una pozione di lucidità distillata da fiori rari ed essenza arcana.<x1/><x2/><x3/><x4/>Ripristina 450 Concentrazione in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERCONCENTRATIONPOTION4_DESC	Una pozione di lucidità distillata da fiori rari ed essenza arcana.<x1/><x2/><x3/><x4/>Ripristina 450 Concentrazione in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERCONCENTRATIONPOTION5_DESC	Una pozione di lucidità distillata da fiori rari ed essenza arcana.<x1/><x2/><x3/><x4/>Ripristina 450 Concentrazione in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERCONCENTRATIONPOTION_DESC	Una pozione di lucidità distillata da fiori rari ed essenza arcana.<x1/><x2/><x3/><x4/>Ripristina 450 Concentrazione in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERCONCENTRATIONTHROWFLASK1_DESC	Una Pozione Minore di Concentrazione con una corda legata attorno. Utile per ripristinare la Concentrazione altrui in combattimento.<x1/><x2/><x3/><x4/>Lancia per ripristinare 300 Concentrazione a un alleato in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERCONCENTRATIONTHROWFLASK2_DESC	Una Pozione Minore di Concentrazione con una corda legata attorno. Utile per ripristinare la Concentrazione altrui in combattimento.<x1/><x2/><x3/><x4/>Lancia per ripristinare 300 Concentrazione a un alleato in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERCONCENTRATIONTHROWFLASK3_DESC	Una Pozione Minore di Concentrazione con una corda legata attorno. Utile per ripristinare la Concentrazione altrui in combattimento.<x1/><x2/><x3/><x4/>Lancia per ripristinare 300 Concentrazione a un alleato in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERCONCENTRATIONTHROWFLASK4_DESC	Una Pozione Minore di Concentrazione con una corda legata attorno. Utile per ripristinare la Concentrazione altrui in combattimento.<x1/><x2/><x3/><x4/>Lancia per ripristinare 300 Concentrazione a un alleato in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERCONCENTRATIONTHROWFLASK5_DESC	Una Pozione Minore di Concentrazione con una corda legata attorno. Utile per ripristinare la Concentrazione altrui in combattimento.<x1/><x2/><x3/><x4/>Lancia per ripristinare 300 Concentrazione a un alleato in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERCONCENTRATIONTHROWFLASK_DESC	Una Pozione Minore di Concentrazione con una corda legata attorno. Utile per ripristinare la Concentrazione altrui in combattimento.<x1/><x2/><x3/><x4/>Lancia per ripristinare 300 Concentrazione a un alleato in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERHEALTHPOTION1_DESC	Una bevanda curativa preparata con acqua incantata ed erbe.<x1/><x2/><x3/><x4/>Ripristina 450 Salute in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERHEALTHPOTION2_DESC	Una bevanda curativa preparata con acqua incantata ed erbe.<x1/><x2/><x3/><x4/>Ripristina 450 Salute in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERHEALTHPOTION3_DESC	Una bevanda curativa preparata con acqua incantata ed erbe.<x1/><x2/><x3/><x4/>Ripristina 450 Salute in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERHEALTHPOTION4_DESC	Una bevanda curativa preparata con acqua incantata ed erbe.<x1/><x2/><x3/><x4/>Ripristina 450 Salute in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERHEALTHPOTION5_DESC	Una bevanda curativa preparata con acqua incantata ed erbe.<x1/><x2/><x3/><x4/>Ripristina 450 Salute in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERHEALTHPOTION_DESC	Una bevanda curativa preparata con acqua incantata ed erbe.<x1/><x2/><x3/><x4/>Ripristina 450 Salute in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERHEALTHTHROWFLASK1_DESC	Una Pozione Minore di Salute con una corda legata attorno. Utile per curare gli altri in combattimento.<x1/><x2/><x3/><x4/>Lancia per ripristinare 300 Salute a un alleato in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERHEALTHTHROWFLASK2_DESC	Una Pozione Minore di Salute con una corda legata attorno. Utile per curare gli altri in combattimento.<x1/><x2/><x3/><x4/>Lancia per ripristinare 300 Salute a un alleato in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERHEALTHTHROWFLASK3_DESC	Una Pozione Minore di Salute con una corda legata attorno. Utile per curare gli altri in combattimento.<x1/><x2/><x3/><x4/>Lancia per ripristinare 300 Salute a un alleato in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERHEALTHTHROWFLASK4_DESC	Una Pozione Minore di Salute con una corda legata attorno. Utile per curare gli altri in combattimento.<x1/><x2/><x3/><x4/>Lancia per ripristinare 300 Salute a un alleato in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERHEALTHTHROWFLASK5_DESC	Una Pozione Minore di Salute con una corda legata attorno. Utile per curare gli altri in combattimento.<x1/><x2/><x3/><x4/>Lancia per ripristinare 300 Salute a un alleato in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERHEALTHTHROWFLASK_DESC	Una Pozione Minore di Salute con una corda legata attorno. Utile per curare gli altri in combattimento.<x1/><x2/><x3/><x4/>Lancia per ripristinare 300 Salute a un alleato in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERSTAMINAPOTION1_DESC	Un tonico rivitalizzante al profumo di menta ed erbe selvatiche.<x1/><x2/><x3/><x4/>Ripristina 450 Vigore in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERSTAMINAPOTION2_DESC	Un tonico rivitalizzante al profumo di menta ed erbe selvatiche.<x1/><x2/><x3/><x4/>Ripristina 450 Vigore in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERSTAMINAPOTION3_DESC	Un tonico rivitalizzante al profumo di menta ed erbe selvatiche.<x1/><x2/><x3/><x4/>Ripristina 450 Vigore in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERSTAMINAPOTION4_DESC	Un tonico rivitalizzante al profumo di menta ed erbe selvatiche.<x1/><x2/><x3/><x4/>Ripristina 450 Vigore in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERSTAMINAPOTION5_DESC	Un tonico rivitalizzante al profumo di menta ed erbe selvatiche.<x1/><x2/><x3/><x4/>Ripristina 450 Vigore in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERSTAMINAPOTION_DESC	Un tonico rivitalizzante al profumo di menta ed erbe selvatiche.<x1/><x2/><x3/><x4/>Ripristina 450 Vigore in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERSTAMINATHROWFLASK1_DESC	Una Pozione Minore di Vigore con una corda legata attorno. Utile per ripristinare il Vigore altrui in combattimento.<x1/><x2/><x3/><x4/>Lancia per ripristinare 300 Vigore a un alleato in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERSTAMINATHROWFLASK2_DESC	Una Pozione Minore di Vigore con una corda legata attorno. Utile per ripristinare il Vigore altrui in combattimento.<x1/><x2/><x3/><x4/>Lancia per ripristinare 300 Vigore a un alleato in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERSTAMINATHROWFLASK3_DESC	Una Pozione Minore di Vigore con una corda legata attorno. Utile per ripristinare il Vigore altrui in combattimento.<x1/><x2/><x3/><x4/>Lancia per ripristinare 300 Vigore a un alleato in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERSTAMINATHROWFLASK4_DESC	Una Pozione Minore di Vigore con una corda legata attorno. Utile per ripristinare il Vigore altrui in combattimento.<x1/><x2/><x3/><x4/>Lancia per ripristinare 300 Vigore a un alleato in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERSTAMINATHROWFLASK5_DESC	Una Pozione Minore di Vigore con una corda legata attorno. Utile per ripristinare il Vigore altrui in combattimento.<x1/><x2/><x3/><x4/>Lancia per ripristinare 300 Vigore a un alleato in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELESSERSTAMINATHROWFLASK_DESC	Una Pozione Minore di Vigore con una corda legata attorno. Utile per ripristinare il Vigore altrui in combattimento.<x1/><x2/><x3/><x4/>Lancia per ripristinare 300 Vigore a un alleato in 4 secondi.<x5/><x6/> Le cariche si ricaricano riposando.
CODEX_RECIPELIGHTBANDAGES1_DESC	Bende avvolte strettamente e preparate con unguenti curativi. Usate per trattare le ferite sul campo.<x1/><x2/> Le cariche si ricaricano riposando<x3/><x4/><x5/><x6/>Cura il Sanguinamento.<x7/><x8/> Le cariche si ricaricano riposando.
CODEX_RECIPELIGHTBANDAGES2_DESC	Bende avvolte strettamente e preparate con unguenti curativi. Usate per trattare le ferite sul campo.<x1/><x2/> Le cariche si ricaricano riposando<x3/><x4/><x5/><x6/>Cura il Sanguinamento.<x7/><x8/> Le cariche si ricaricano riposando.
CODEX_RECIPELIGHTBANDAGES3_DESC	Bende avvolte strettamente e preparate con unguenti curativi. Usate per trattare le ferite sul campo.<x1/><x2/> Le cariche si ricaricano riposando<x3/><x4/><x5/><x6/>Cura il Sanguinamento.<x7/><x8/> Le cariche si ricaricano riposando.
CODEX_RECIPELIGHTBANDAGES4_DESC	Bende avvolte strettamente e preparate con unguenti curativi. Usate per trattare le ferite sul campo.<x1/><x2/> Le cariche si ricaricano riposando<x3/><x4/><x5/><x6/>Cura il Sanguinamento.<x7/><x8/> Le cariche si ricaricano riposando.
CODEX_RECIPELIGHTBANDAGES5_DESC	Bende avvolte strettamente e preparate con unguenti curativi. Usate per trattare le ferite sul campo.<x1/><x2/> Le cariche si ricaricano riposando<x3/><x4/><x5/><x6/>Cura il Sanguinamento.<x7/><x8/> Le cariche si ricaricano riposando.
